prompt_fill,category,foodtype,image_1_url_full,image_2_url_full,image_1_url,image_2_url,image_1,image_2
contains soup that appears,soup,soup,https://kristinagligoric.github.io/087228.jpg,https://kristinagligoric.github.io/EBpCppMXYAY10Xv.jpg,https://kristinagligoric.github.io/087228.jpg,https://kristinagligoric.github.io/AY10Xv.jpg,R,T
contains soup that appears,soup,soup,https://kristinagligoric.github.io/058620.jpg,https://kristinagligoric.github.io/EXBJ00tWsAA7Hyc.jpg,https://kristinagligoric.github.io/058620.jpg,https://kristinagligoric.github.io/AA7Hyc.jpg,R,T
contains soup that appears,soup,soup,https://kristinagligoric.github.io/089993.jpg,https://kristinagligoric.github.io/EbWbRqPX0AEhnSh.jpg,https://kristinagligoric.github.io/089993.jpg,https://kristinagligoric.github.io/AEhnSh.jpg,R,T
contains soup that appears,soup,soup,https://kristinagligoric.github.io/037419.jpg,https://kristinagligoric.github.io/DsEEZHyWoAYDKgq.jpg,https://kristinagligoric.github.io/037419.jpg,https://kristinagligoric.github.io/AYDKgq.jpg,R,T
contains soup that appears,soup,soup,https://kristinagligoric.github.io/035489.jpg,https://kristinagligoric.github.io/D0K4e87WoAEpI6r.jpg,https://kristinagligoric.github.io/035489.jpg,https://kristinagligoric.github.io/AEpI6r.jpg,R,T
contains soup that appears,soup,soup,https://kristinagligoric.github.io/D3sWSKtWkAAJsoc.jpg,https://kristinagligoric.github.io/021079.jpg,https://kristinagligoric.github.io/AAJsoc.jpg,https://kristinagligoric.github.io/021079.jpg,T,R
contains soup that appears,soup,soup,https://kristinagligoric.github.io/075909.jpg,https://kristinagligoric.github.io/EHROvUAW4AAmWL4.jpg,https://kristinagligoric.github.io/075909.jpg,https://kristinagligoric.github.io/AAmWL4.jpg,R,T
contains soup that appears,soup,soup,https://kristinagligoric.github.io/065896.jpg,https://kristinagligoric.github.io/D1-ROxTX0AIxle1.jpg,https://kristinagligoric.github.io/065896.jpg,https://kristinagligoric.github.io/AIxle1.jpg,R,T
contains soup that appears,soup,soup,https://kristinagligoric.github.io/007380.jpg,https://kristinagligoric.github.io/C221rY_XgAI98Ri.jpg,https://kristinagligoric.github.io/007380.jpg,https://kristinagligoric.github.io/AI98Ri.jpg,R,T
contains soup that appears,soup,soup,https://kristinagligoric.github.io/Elwl5I6XYAIkY5c.jpg,https://kristinagligoric.github.io/098347.jpg,https://kristinagligoric.github.io/AIkY5c.jpg,https://kristinagligoric.github.io/098347.jpg,T,R
contains soup that appears,soup,soup,https://kristinagligoric.github.io/081994.jpg,https://kristinagligoric.github.io/D2upAUuWoAA1Gvp.png,https://kristinagligoric.github.io/081994.jpg,https://kristinagligoric.github.io/AA1Gvp.png,R,T
contains soup that appears,soup,soup,https://kristinagligoric.github.io/083965.jpg,https://kristinagligoric.github.io/EKuEux4WwAM7klk.jpg,https://kristinagligoric.github.io/083965.jpg,https://kristinagligoric.github.io/AM7klk.jpg,R,T
contains soup that appears,soup,soup,https://kristinagligoric.github.io/076869.jpg,https://kristinagligoric.github.io/EkZKZvQXkAA9aIO.jpg,https://kristinagligoric.github.io/076869.jpg,https://kristinagligoric.github.io/AA9aIO.jpg,R,T
contains soup that appears,soup,soup,https://kristinagligoric.github.io/072184.jpg,https://kristinagligoric.github.io/ELMwljQW4AIT85d.jpg,https://kristinagligoric.github.io/072184.jpg,https://kristinagligoric.github.io/AIT85d.jpg,R,T
contains soup that appears,soup,soup,https://kristinagligoric.github.io/DKKOzWEXkAEapwC.jpg,https://kristinagligoric.github.io/078452.jpg,https://kristinagligoric.github.io/AEapwC.jpg,https://kristinagligoric.github.io/078452.jpg,T,R
contains soup that appears,soup,soup,https://kristinagligoric.github.io/072566.jpg,https://kristinagligoric.github.io/ETPbJpWXgAc0z92.jpg,https://kristinagligoric.github.io/072566.jpg,https://kristinagligoric.github.io/Ac0z92.jpg,R,T
contains soup that appears,soup,soup,https://kristinagligoric.github.io/ENMml2HWkAIaCNw.jpg,https://kristinagligoric.github.io/074710.jpg,https://kristinagligoric.github.io/AIaCNw.jpg,https://kristinagligoric.github.io/074710.jpg,T,R
contains soup that appears,soup,soup,https://kristinagligoric.github.io/DNEMRUTX4AE1Kzs.jpg,https://kristinagligoric.github.io/076495.jpg,https://kristinagligoric.github.io/AE1Kzs.jpg,https://kristinagligoric.github.io/076495.jpg,T,R
contains soup that appears,soup,soup,https://kristinagligoric.github.io/ENh_dEfXkAIh1XY.jpg,https://kristinagligoric.github.io/069875.jpg,https://kristinagligoric.github.io/AIh1XY.jpg,https://kristinagligoric.github.io/069875.jpg,T,R
contains soup that appears,soup,soup,https://kristinagligoric.github.io/018501.jpg,https://kristinagligoric.github.io/C8uCP2cXkAMRX2u.jpg,https://kristinagligoric.github.io/018501.jpg,https://kristinagligoric.github.io/AMRX2u.jpg,R,T
contains soup that appears,soup,soup,https://kristinagligoric.github.io/007374.jpg,https://kristinagligoric.github.io/DzOlxgKXcAA67lo.jpg,https://kristinagligoric.github.io/007374.jpg,https://kristinagligoric.github.io/AA67lo.jpg,R,T
contains soup that appears,soup,soup,https://kristinagligoric.github.io/031338.jpg,https://kristinagligoric.github.io/Dzms8POX0AIsvsJ.jpg,https://kristinagligoric.github.io/031338.jpg,https://kristinagligoric.github.io/AIsvsJ.jpg,R,T
contains soup that appears,soup,soup,https://kristinagligoric.github.io/D26BU4tXcAAZwUm.jpg,https://kristinagligoric.github.io/069369.jpg,https://kristinagligoric.github.io/AAZwUm.jpg,https://kristinagligoric.github.io/069369.jpg,T,R
contains soup that appears,soup,soup,https://kristinagligoric.github.io/D70btLEX4AAoOs4.jpg,https://kristinagligoric.github.io/056259.jpg,https://kristinagligoric.github.io/AAoOs4.jpg,https://kristinagligoric.github.io/056259.jpg,T,R
contains soup that appears,soup,soup,https://kristinagligoric.github.io/032240.jpg,https://kristinagligoric.github.io/EFACdubXoAAqd5K.jpg,https://kristinagligoric.github.io/032240.jpg,https://kristinagligoric.github.io/AAqd5K.jpg,R,T
contains soup that appears,soup,soup,https://kristinagligoric.github.io/071716.jpg,https://kristinagligoric.github.io/D038GdJWoAEc9p1.jpg,https://kristinagligoric.github.io/071716.jpg,https://kristinagligoric.github.io/AEc9p1.jpg,R,T
contains soup that appears,soup,soup,https://kristinagligoric.github.io/070357.jpg,https://kristinagligoric.github.io/Dx_7DxOXQAAPd-Q.jpg,https://kristinagligoric.github.io/070357.jpg,https://kristinagligoric.github.io/AAPd-Q.jpg,R,T
contains soup that appears,soup,soup,https://kristinagligoric.github.io/DxMWrpLWoAAqPSC.jpg,https://kristinagligoric.github.io/008535.jpg,https://kristinagligoric.github.io/AAqPSC.jpg,https://kristinagligoric.github.io/008535.jpg,T,R
contains soup that appears,soup,soup,https://kristinagligoric.github.io/054488.jpg,https://kristinagligoric.github.io/DTGFVhGUQAEIgWg.jpg,https://kristinagligoric.github.io/054488.jpg,https://kristinagligoric.github.io/AEIgWg.jpg,R,T
contains soup that appears,soup,soup,https://kristinagligoric.github.io/070120.jpg,https://kristinagligoric.github.io/D6BsBw5WsAAVfe7.jpg,https://kristinagligoric.github.io/070120.jpg,https://kristinagligoric.github.io/AAVfe7.jpg,R,T
contains soup that appears,soup,soup,https://kristinagligoric.github.io/009117.jpg,https://kristinagligoric.github.io/D_xb6kXXUAE4Fxx.jpg,https://kristinagligoric.github.io/009117.jpg,https://kristinagligoric.github.io/AE4Fxx.jpg,R,T
