prompt_fill,category,foodtype,image_1_url_full,image_2_url_full,image_1_url,image_2_url,image_1,image_2
contains potato(s) that appear,potato,potato,https://kristinagligoric.github.io/DpKurPEW4AA9GcI.jpg,https://kristinagligoric.github.io/025874.jpg,https://kristinagligoric.github.io/AA9GcI.jpg,https://kristinagligoric.github.io/025874.jpg,T,R
contains potato(s) that appear,potato,potato,https://kristinagligoric.github.io/066487.jpg,https://kristinagligoric.github.io/Ed3VS9KWsAcEmZT.jpg,https://kristinagligoric.github.io/066487.jpg,https://kristinagligoric.github.io/AcEmZT.jpg,R,T
contains potato(s) that appear,potato,potato,https://kristinagligoric.github.io/097679.jpg,https://kristinagligoric.github.io/EO0pMH_X0AEWAvd.jpg,https://kristinagligoric.github.io/097679.jpg,https://kristinagligoric.github.io/AEWAvd.jpg,R,T
contains potato(s) that appear,potato,potato,https://kristinagligoric.github.io/010825.jpg,https://kristinagligoric.github.io/DOdyC03W4AMmbDh.jpg,https://kristinagligoric.github.io/010825.jpg,https://kristinagligoric.github.io/AMmbDh.jpg,R,T
contains potato(s) that appear,potato,potato,https://kristinagligoric.github.io/DZPTwbZWAAAp8jv.jpg,https://kristinagligoric.github.io/010615.jpg,https://kristinagligoric.github.io/AAp8jv.jpg,https://kristinagligoric.github.io/010615.jpg,T,R
contains potato(s) that appear,potato,potato,https://kristinagligoric.github.io/DNfIqYgWsAAKzMX.jpg,https://kristinagligoric.github.io/067453.jpg,https://kristinagligoric.github.io/AAKzMX.jpg,https://kristinagligoric.github.io/067453.jpg,T,R
contains potato(s) that appear,potato,potato,https://kristinagligoric.github.io/069985.jpg,https://kristinagligoric.github.io/EUibGduXQAAMTP6.jpg,https://kristinagligoric.github.io/069985.jpg,https://kristinagligoric.github.io/AAMTP6.jpg,R,T
contains potato(s) that appear,potato,potato,https://kristinagligoric.github.io/046248.jpg,https://kristinagligoric.github.io/C4KSiWLXUAYS26k.jpg,https://kristinagligoric.github.io/046248.jpg,https://kristinagligoric.github.io/AYS26k.jpg,R,T
contains potato(s) that appear,potato,potato,https://kristinagligoric.github.io/073463.jpg,https://kristinagligoric.github.io/EVa85YjWAAEygpn.jpg,https://kristinagligoric.github.io/073463.jpg,https://kristinagligoric.github.io/AEygpn.jpg,R,T
contains potato(s) that appear,potato,potato,https://kristinagligoric.github.io/065903.jpg,https://kristinagligoric.github.io/D2RkSUBWoAAhNdn.jpg,https://kristinagligoric.github.io/065903.jpg,https://kristinagligoric.github.io/AAhNdn.jpg,R,T
contains potato(s) that appear,potato,potato,https://kristinagligoric.github.io/EZXTVTkXsAUrZXK.jpg,https://kristinagligoric.github.io/079519.jpg,https://kristinagligoric.github.io/AUrZXK.jpg,https://kristinagligoric.github.io/079519.jpg,T,R
contains potato(s) that appear,potato,potato,https://kristinagligoric.github.io/DmZ7iJKX4AASkK7.jpg,https://kristinagligoric.github.io/087471.jpg,https://kristinagligoric.github.io/AASkK7.jpg,https://kristinagligoric.github.io/087471.jpg,T,R
contains potato(s) that appear,potato,potato,https://kristinagligoric.github.io/D7fhXEtXsAAmx7p.jpg,https://kristinagligoric.github.io/042346.jpg,https://kristinagligoric.github.io/AAmx7p.jpg,https://kristinagligoric.github.io/042346.jpg,T,R
