prompt_fill,category,foodtype,image_1_url_full,image_2_url_full,image_1_url,image_2_url,image_1,image_2
contains chocolate that appears,chocolate,chocolate,https://kristinagligoric.github.io/018527.jpg,https://kristinagligoric.github.io/D9C5v6nXsAAH1QU.jpg,https://kristinagligoric.github.io/018527.jpg,https://kristinagligoric.github.io/AAH1QU.jpg,R,T
contains chocolate that appears,chocolate,chocolate,https://kristinagligoric.github.io/011324.jpg,https://kristinagligoric.github.io/DJQ0D2XXcAABeXE.jpg,https://kristinagligoric.github.io/011324.jpg,https://kristinagligoric.github.io/AABeXE.jpg,R,T
contains chocolate that appears,chocolate,chocolate,https://kristinagligoric.github.io/075515.jpg,https://kristinagligoric.github.io/C1vuE9IUkAAaMIF.jpg,https://kristinagligoric.github.io/075515.jpg,https://kristinagligoric.github.io/AAaMIF.jpg,R,T
contains chocolate that appears,chocolate,chocolate,https://kristinagligoric.github.io/038845.jpg,https://kristinagligoric.github.io/D_dEj8yWsAAoX0u.jpg,https://kristinagligoric.github.io/038845.jpg,https://kristinagligoric.github.io/AAoX0u.jpg,R,T
contains chocolate that appears,chocolate,chocolate,https://kristinagligoric.github.io/EG5O16nX4AAmlMU.jpg,https://kristinagligoric.github.io/041853.jpg,https://kristinagligoric.github.io/AAmlMU.jpg,https://kristinagligoric.github.io/041853.jpg,T,R
contains chocolate that appears,chocolate,chocolate,https://kristinagligoric.github.io/D4IaOAwWAAAs3YE.jpg,https://kristinagligoric.github.io/008508.jpg,https://kristinagligoric.github.io/AAs3YE.jpg,https://kristinagligoric.github.io/008508.jpg,T,R
contains chocolate that appears,chocolate,chocolate,https://kristinagligoric.github.io/061813.jpg,https://kristinagligoric.github.io/D3K3aJRU0AAlsO9.jpg,https://kristinagligoric.github.io/061813.jpg,https://kristinagligoric.github.io/AAlsO9.jpg,R,T
contains chocolate that appears,chocolate,chocolate,https://kristinagligoric.github.io/DSVDT0NX0AANwYb.jpg,https://kristinagligoric.github.io/061087.jpg,https://kristinagligoric.github.io/AANwYb.jpg,https://kristinagligoric.github.io/061087.jpg,T,R
contains chocolate that appears,chocolate,chocolate,https://kristinagligoric.github.io/086358.jpg,https://kristinagligoric.github.io/Dx1psGWWsAUESXO.jpg,https://kristinagligoric.github.io/086358.jpg,https://kristinagligoric.github.io/AUESXO.jpg,R,T
contains chocolate that appears,chocolate,chocolate,https://kristinagligoric.github.io/C8ZCz3KXsAA-Np0.jpg,https://kristinagligoric.github.io/022654.jpg,https://kristinagligoric.github.io/AA-Np0.jpg,https://kristinagligoric.github.io/022654.jpg,T,R
contains chocolate that appears,chocolate,chocolate,https://kristinagligoric.github.io/102740.jpg,https://kristinagligoric.github.io/DAc-978XsAAVjw8.jpg,https://kristinagligoric.github.io/102740.jpg,https://kristinagligoric.github.io/AAVjw8.jpg,R,T
contains chocolate that appears,chocolate,chocolate,https://kristinagligoric.github.io/036153.jpg,https://kristinagligoric.github.io/DmFf5ptX0AERRsg.jpg,https://kristinagligoric.github.io/036153.jpg,https://kristinagligoric.github.io/AERRsg.jpg,R,T
contains chocolate that appears,chocolate,chocolate,https://kristinagligoric.github.io/DAZ-h4OXYAAqNzN.jpg,https://kristinagligoric.github.io/006520.jpg,https://kristinagligoric.github.io/AAqNzN.jpg,https://kristinagligoric.github.io/006520.jpg,T,R
contains chocolate that appears,chocolate,chocolate,https://kristinagligoric.github.io/045319.jpg,https://kristinagligoric.github.io/C2XTVW4XUAEocTc.jpg,https://kristinagligoric.github.io/045319.jpg,https://kristinagligoric.github.io/AEocTc.jpg,R,T
contains chocolate that appears,chocolate,chocolate,https://kristinagligoric.github.io/098195.jpg,https://kristinagligoric.github.io/Dls9F8XXcAMrQ5s.jpg,https://kristinagligoric.github.io/098195.jpg,https://kristinagligoric.github.io/AMrQ5s.jpg,R,T
