prompt_fill,category,foodtype,image_1_url_full,image_2_url_full,image_1_url,image_2_url,image_1,image_2
contains vegetable(s) that appear,vegetable,tegetable,https://kristinagligoric.github.io/C_oaaz0XoAA9aXB.jpg,https://kristinagligoric.github.io/084169.jpg,https://kristinagligoric.github.io/AA9aXB.jpg,https://kristinagligoric.github.io/084169.jpg,T,R
contains vegetable(s) that appear,vegetable,tegetable,https://kristinagligoric.github.io/DeYtP9YX0AAuOkR.jpg,https://kristinagligoric.github.io/100171.jpg,https://kristinagligoric.github.io/AAuOkR.jpg,https://kristinagligoric.github.io/100171.jpg,T,R
contains vegetable(s) that appear,vegetable,tegetable,https://kristinagligoric.github.io/DRgOZx7XcAAHn-L.jpg,https://kristinagligoric.github.io/100158.jpg,https://kristinagligoric.github.io/AAHn-L.jpg,https://kristinagligoric.github.io/100158.jpg,T,R
contains vegetable(s) that appear,vegetable,tegetable,https://kristinagligoric.github.io/Dm5BHrzXoAAcDom.jpg,https://kristinagligoric.github.io/009787.jpg,https://kristinagligoric.github.io/AAcDom.jpg,https://kristinagligoric.github.io/009787.jpg,T,R
contains vegetable(s) that appear,vegetable,tegetable,https://kristinagligoric.github.io/026900.jpg,https://kristinagligoric.github.io/C56Hx2GWMAAafZE.jpg,https://kristinagligoric.github.io/026900.jpg,https://kristinagligoric.github.io/AAafZE.jpg,R,T
contains vegetable(s) that appear,vegetable,tegetable,https://kristinagligoric.github.io/034364.jpg,https://kristinagligoric.github.io/D2GNyASX4AEQXXV.jpg,https://kristinagligoric.github.io/034364.jpg,https://kristinagligoric.github.io/AEQXXV.jpg,R,T
contains vegetable(s) that appear,vegetable,tegetable,https://kristinagligoric.github.io/008690.jpg,https://kristinagligoric.github.io/DaMU7DlWAAE5orH.jpg,https://kristinagligoric.github.io/008690.jpg,https://kristinagligoric.github.io/AE5orH.jpg,R,T
contains vegetable(s) that appear,vegetable,tegetable,https://kristinagligoric.github.io/083393.jpg,https://kristinagligoric.github.io/EmAWCl6WMAAQO9t.jpg,https://kristinagligoric.github.io/083393.jpg,https://kristinagligoric.github.io/AAQO9t.jpg,R,T
contains vegetable(s) that appear,vegetable,tegetable,https://kristinagligoric.github.io/EWh3SSwXsAEvc6W.jpg,https://kristinagligoric.github.io/006930.jpg,https://kristinagligoric.github.io/AEvc6W.jpg,https://kristinagligoric.github.io/006930.jpg,T,R
contains vegetable(s) that appear,vegetable,tegetable,https://kristinagligoric.github.io/095755.jpg,https://kristinagligoric.github.io/DktGqFUW0AAVpVI.jpg,https://kristinagligoric.github.io/095755.jpg,https://kristinagligoric.github.io/AAVpVI.jpg,R,T
