prompt_fill,category,foodtype,image_1_url_full,image_2_url_full,image_1_url,image_2_url,image_1,image_2
contains raclette that appears,raclette,raclette,https://kristinagligoric.github.io/073468.jpg,https://kristinagligoric.github.io/EQ0CZaXWsAAHucb.jpg,https://kristinagligoric.github.io/073468.jpg,https://kristinagligoric.github.io/AAHucb.jpg,R,T
contains raclette that appears,raclette,raclette,https://kristinagligoric.github.io/076553.jpg,https://kristinagligoric.github.io/D8kIXnbWkAAB2Iq.jpg,https://kristinagligoric.github.io/076553.jpg,https://kristinagligoric.github.io/AAB2Iq.jpg,R,T
contains raclette that appears,raclette,raclette,https://kristinagligoric.github.io/079589.jpg,https://kristinagligoric.github.io/ERY0oeiXYAEgk_S.jpg,https://kristinagligoric.github.io/079589.jpg,https://kristinagligoric.github.io/AEgk_S.jpg,R,T
contains raclette that appears,raclette,raclette,https://kristinagligoric.github.io/043194.jpg,https://kristinagligoric.github.io/C9eA0xyXUAgaOB6.jpg,https://kristinagligoric.github.io/043194.jpg,https://kristinagligoric.github.io/AgaOB6.jpg,R,T
contains raclette that appears,raclette,raclette,https://kristinagligoric.github.io/103733.jpg,https://kristinagligoric.github.io/DSThqGcW0AAT4ri.jpg,https://kristinagligoric.github.io/103733.jpg,https://kristinagligoric.github.io/AAT4ri.jpg,R,T
contains raclette that appears,raclette,raclette,https://kristinagligoric.github.io/DkEur4HXcAEcElj.jpg,https://kristinagligoric.github.io/016401.jpg,https://kristinagligoric.github.io/AEcElj.jpg,https://kristinagligoric.github.io/016401.jpg,T,R
contains raclette that appears,raclette,raclette,https://kristinagligoric.github.io/ECO5djfXsAAqpAs.jpg,https://kristinagligoric.github.io/007532.jpg,https://kristinagligoric.github.io/AAqpAs.jpg,https://kristinagligoric.github.io/007532.jpg,T,R
contains raclette that appears,raclette,raclette,https://kristinagligoric.github.io/D47usIEWsAA7inE.jpg,https://kristinagligoric.github.io/071584.jpg,https://kristinagligoric.github.io/AA7inE.jpg,https://kristinagligoric.github.io/071584.jpg,T,R
contains raclette that appears,raclette,raclette,https://kristinagligoric.github.io/037237.jpg,https://kristinagligoric.github.io/DFm_tJLWAAAi66S.jpg,https://kristinagligoric.github.io/037237.jpg,https://kristinagligoric.github.io/AAi66S.jpg,R,T
contains raclette that appears,raclette,raclette,https://kristinagligoric.github.io/026668.jpg,https://kristinagligoric.github.io/DkakVbsWsAEvyhL.jpg,https://kristinagligoric.github.io/026668.jpg,https://kristinagligoric.github.io/AEvyhL.jpg,R,T
contains raclette that appears,raclette,raclette,https://kristinagligoric.github.io/070763.jpg,https://kristinagligoric.github.io/DP-SyvYW4AAqWwY.jpg,https://kristinagligoric.github.io/070763.jpg,https://kristinagligoric.github.io/AAqWwY.jpg,R,T
contains raclette that appears,raclette,raclette,https://kristinagligoric.github.io/Dp5a_8-W4AAFyq7.jpg,https://kristinagligoric.github.io/070809.jpg,https://kristinagligoric.github.io/AAFyq7.jpg,https://kristinagligoric.github.io/070809.jpg,T,R
contains raclette that appears,raclette,raclette,https://kristinagligoric.github.io/C9ece0LWAAMe5wN.jpg,https://kristinagligoric.github.io/016387.jpg,https://kristinagligoric.github.io/AMe5wN.jpg,https://kristinagligoric.github.io/016387.jpg,T,R
contains raclette that appears,raclette,raclette,https://kristinagligoric.github.io/024535.jpg,https://kristinagligoric.github.io/DNnPvK5XcAAcbrl.jpg,https://kristinagligoric.github.io/024535.jpg,https://kristinagligoric.github.io/AAcbrl.jpg,R,T
contains raclette that appears,raclette,raclette,https://kristinagligoric.github.io/073463.jpg,https://kristinagligoric.github.io/C4I3mucWYAAcYGt.jpg,https://kristinagligoric.github.io/073463.jpg,https://kristinagligoric.github.io/AAcYGt.jpg,R,T
