prompt_fill,category,foodtype,image_1_url_full,image_2_url_full,image_1_url,image_2_url,image_1,image_2
contains pizza that appears,pizza,pizza,https://kristinagligoric.github.io/008968.jpg,https://kristinagligoric.github.io/D9ce3tZWkAAv-iO.jpg,https://kristinagligoric.github.io/008968.jpg,https://kristinagligoric.github.io/AAv-iO.jpg,R,T
contains pizza that appears,pizza,pizza,https://kristinagligoric.github.io/035478.jpg,https://kristinagligoric.github.io/DQJM9rTWAAAo5gs.jpg,https://kristinagligoric.github.io/035478.jpg,https://kristinagligoric.github.io/AAo5gs.jpg,R,T
contains pizza that appears,pizza,pizza,https://kristinagligoric.github.io/009208.jpg,https://kristinagligoric.github.io/EElgDL8UEAAGhJY.jpg,https://kristinagligoric.github.io/009208.jpg,https://kristinagligoric.github.io/AAGhJY.jpg,R,T
contains pizza that appears,pizza,pizza,https://kristinagligoric.github.io/035059.jpg,https://kristinagligoric.github.io/Egm4RqHWAAApQCp.jpg,https://kristinagligoric.github.io/035059.jpg,https://kristinagligoric.github.io/AApQCp.jpg,R,T
contains pizza that appears,pizza,pizza,https://kristinagligoric.github.io/Ekm537bWMAEEmV_.jpg,https://kristinagligoric.github.io/073654.jpg,https://kristinagligoric.github.io/AEEmV_.jpg,https://kristinagligoric.github.io/073654.jpg,T,R
contains pizza that appears,pizza,pizza,https://kristinagligoric.github.io/021923.jpg,https://kristinagligoric.github.io/EOi9lwTWkAUJM8R.jpg,https://kristinagligoric.github.io/021923.jpg,https://kristinagligoric.github.io/AUJM8R.jpg,R,T
contains pizza that appears,pizza,pizza,https://kristinagligoric.github.io/078796.jpg,https://kristinagligoric.github.io/Dk9ochJX0AAtxxM.jpg,https://kristinagligoric.github.io/078796.jpg,https://kristinagligoric.github.io/AAtxxM.jpg,R,T
contains pizza that appears,pizza,pizza,https://kristinagligoric.github.io/DktGqFUW0AAVpVI.jpg,https://kristinagligoric.github.io/017620.jpg,https://kristinagligoric.github.io/AAVpVI.jpg,https://kristinagligoric.github.io/017620.jpg,T,R
contains pizza that appears,pizza,pizza,https://kristinagligoric.github.io/EFoxQeDWwAAUHyc.jpg,https://kristinagligoric.github.io/032528.jpg,https://kristinagligoric.github.io/AAUHyc.jpg,https://kristinagligoric.github.io/032528.jpg,T,R
contains pizza that appears,pizza,pizza,https://kristinagligoric.github.io/048523.jpg,https://kristinagligoric.github.io/D01bO0jXcAIpmvN.jpg,https://kristinagligoric.github.io/048523.jpg,https://kristinagligoric.github.io/AIpmvN.jpg,R,T
contains pizza that appears,pizza,pizza,https://kristinagligoric.github.io/090426.jpg,https://kristinagligoric.github.io/DkK0XIuX0AARbBh.jpg,https://kristinagligoric.github.io/090426.jpg,https://kristinagligoric.github.io/AARbBh.jpg,R,T
contains pizza that appears,pizza,pizza,https://kristinagligoric.github.io/012496.jpg,https://kristinagligoric.github.io/EOf0vB7XkAEbqqt.jpg,https://kristinagligoric.github.io/012496.jpg,https://kristinagligoric.github.io/AEbqqt.jpg,R,T
contains pizza that appears,pizza,pizza,https://kristinagligoric.github.io/EPSNDuNXkAE7g10.jpg,https://kristinagligoric.github.io/102575.jpg,https://kristinagligoric.github.io/AE7g10.jpg,https://kristinagligoric.github.io/102575.jpg,T,R
