prompt_fill,category,foodtype,image_1_url_full,image_2_url_full,image_1_url,image_2_url,image_1,image_2
contains ice cream that appears,ice cream,ice cream,https://kristinagligoric.github.io/050033.jpg,https://kristinagligoric.github.io/DF5p8awXcAAZXPj.jpg,https://kristinagligoric.github.io/050033.jpg,https://kristinagligoric.github.io/AAZXPj.jpg,R,T
contains ice cream that appears,ice cream,ice cream,https://kristinagligoric.github.io/044031.jpg,https://kristinagligoric.github.io/DFls-nNU0AUHAhU.jpg,https://kristinagligoric.github.io/044031.jpg,https://kristinagligoric.github.io/AUHAhU.jpg,R,T
contains ice cream that appears,ice cream,ice cream,https://kristinagligoric.github.io/075672.jpg,https://kristinagligoric.github.io/EC4VKVrXoAAwkAD.jpg,https://kristinagligoric.github.io/075672.jpg,https://kristinagligoric.github.io/AAwkAD.jpg,R,T
contains ice cream that appears,ice cream,ice cream,https://kristinagligoric.github.io/DFUsdwJXcAA_kKd.jpg,https://kristinagligoric.github.io/049918.jpg,https://kristinagligoric.github.io/AA_kKd.jpg,https://kristinagligoric.github.io/049918.jpg,T,R
contains ice cream that appears,ice cream,ice cream,https://kristinagligoric.github.io/C2y0NtJWgAAkJM9.jpg,https://kristinagligoric.github.io/082934.jpg,https://kristinagligoric.github.io/AAkJM9.jpg,https://kristinagligoric.github.io/082934.jpg,T,R
contains ice cream that appears,ice cream,ice cream,https://kristinagligoric.github.io/093056.jpg,https://kristinagligoric.github.io/D96qjL9W4AE2nn8.jpg,https://kristinagligoric.github.io/093056.jpg,https://kristinagligoric.github.io/AE2nn8.jpg,R,T
contains ice cream that appears,ice cream,ice cream,https://kristinagligoric.github.io/091070.jpg,https://kristinagligoric.github.io/Ee5S1TYWsAANpJE.jpg,https://kristinagligoric.github.io/091070.jpg,https://kristinagligoric.github.io/AANpJE.jpg,R,T
contains ice cream that appears,ice cream,ice cream,https://kristinagligoric.github.io/103887.jpg,https://kristinagligoric.github.io/DzPFf6TX0Acshkj.jpg,https://kristinagligoric.github.io/103887.jpg,https://kristinagligoric.github.io/Acshkj.jpg,R,T
contains ice cream that appears,ice cream,ice cream,https://kristinagligoric.github.io/DDXb5lBUwAQdHwh.jpg,https://kristinagligoric.github.io/033293.jpg,https://kristinagligoric.github.io/AQdHwh.jpg,https://kristinagligoric.github.io/033293.jpg,T,R
contains ice cream that appears,ice cream,ice cream,https://kristinagligoric.github.io/059372.jpg,https://kristinagligoric.github.io/C-ScCe6WAAA1Y_s.jpg,https://kristinagligoric.github.io/059372.jpg,https://kristinagligoric.github.io/AA1Y_s.jpg,R,T
contains ice cream that appears,ice cream,ice cream,https://kristinagligoric.github.io/EJhiXNyW4AEkTq0.jpg,https://kristinagligoric.github.io/077619.jpg,https://kristinagligoric.github.io/AEkTq0.jpg,https://kristinagligoric.github.io/077619.jpg,T,R
contains ice cream that appears,ice cream,ice cream,https://kristinagligoric.github.io/EAgXrTNXYAE1QjN.jpg,https://kristinagligoric.github.io/039917.jpg,https://kristinagligoric.github.io/AE1QjN.jpg,https://kristinagligoric.github.io/039917.jpg,T,R
contains ice cream that appears,ice cream,ice cream,https://kristinagligoric.github.io/101450.jpg,https://kristinagligoric.github.io/DgyNvKDW0AU5Kj7.jpg,https://kristinagligoric.github.io/101450.jpg,https://kristinagligoric.github.io/AU5Kj7.jpg,R,T
contains ice cream that appears,ice cream,ice cream,https://kristinagligoric.github.io/EE7pLQ5W4AAc5rY.jpg,https://kristinagligoric.github.io/104212.jpg,https://kristinagligoric.github.io/AAc5rY.jpg,https://kristinagligoric.github.io/104212.jpg,T,R
